ncsim: 10.20-s100: (c) Copyright 1995-2011 Cadence Design Systems, Inc.

-------------------------------------
Relinquished control to SimVision...
ncsim> 
ncsim> database -open waves -into waves.shm -default
Created default SHM database waves
ncsim> probe -create -shm rca_tb.a rca_tb.b rca_tb.cin rca_tb.cout rca_tb.i rca_tb.j rca_tb.k rca_tb.sum
Created probe 1
ncsim> run
Time=2285, a=14, b=4, cin=1, cout=1, sum=3
Time=2290, a=14, b=5, cin=0, cout=1, sum=3
Time=2295, a=14, b=5, cin=1, cout=1, sum=4
Time=2300, a=14, b=6, cin=0, cout=1, sum=4
Time=2305, a=14, b=6, cin=1, cout=1, sum=5
Time=2310, a=14, b=7, cin=0, cout=1, sum=5
Time=2315, a=14, b=7, cin=1, cout=1, sum=6
Time=2320, a=14, b=8, cin=0, cout=1, sum=6
Time=2325, a=14, b=8, cin=1, cout=1, sum=7
Time=2330, a=14, b=9, cin=0, cout=1, sum=7
Time=2335, a=14, b=9, cin=1, cout=1, sum=8
Time=2340, a=14, b=10, cin=0, cout=1, sum=8
Time=2345, a=14, b=10, cin=1, cout=1, sum=9
Time=2350, a=14, b=11, cin=0, cout=1, sum=9
Time=2355, a=14, b=11, cin=1, cout=1, sum=10
Time=2360, a=14, b=12, cin=0, cout=1, sum=10
Time=2365, a=14, b=12, cin=1, cout=1, sum=11
Time=2370, a=14, b=13, cin=0, cout=1, sum=11
Time=2375, a=14, b=13, cin=1, cout=1, sum=12
Time=2380, a=14, b=14, cin=0, cout=1, sum=12
Time=2385, a=14, b=14, cin=1, cout=1, sum=13
Time=2390, a=14, b=15, cin=0, cout=1, sum=13
Time=2395, a=14, b=15, cin=1, cout=1, sum=14
Time=2400, a=15, b=0, cin=0, cout=0, sum=15
Time=2405, a=15, b=0, cin=1, cout=1, sum=0
Time=2410, a=15, b=1, cin=0, cout=1, sum=0
Time=2415, a=15, b=1, cin=1, cout=1, sum=1
Time=2420, a=15, b=2, cin=0, cout=1, sum=1
Time=2425, a=15, b=2, cin=1, cout=1, sum=2
Time=2430, a=15, b=3, cin=0, cout=1, sum=2
Time=2435, a=15, b=3, cin=1, cout=1, sum=3
Time=2440, a=15, b=4, cin=0, cout=1, sum=3
Time=2445, a=15, b=4, cin=1, cout=1, sum=4
Time=2450, a=15, b=5, cin=0, cout=1, sum=4
Time=2455, a=15, b=5, cin=1, cout=1, sum=5
Time=2460, a=15, b=6, cin=0, cout=1, sum=5
Time=2465, a=15, b=6, cin=1, cout=1, sum=6
Time=2470, a=15, b=7, cin=0, cout=1, sum=6
Time=2475, a=15, b=7, cin=1, cout=1, sum=7
Time=2480, a=15, b=8, cin=0, cout=1, sum=7
Time=2485, a=15, b=8, cin=1, cout=1, sum=8
Time=2490, a=15, b=9, cin=0, cout=1, sum=8
Time=2495, a=15, b=9, cin=1, cout=1, sum=9
Time=2500, a=15, b=10, cin=0, cout=1, sum=9
Time=2505, a=15, b=10, cin=1, cout=1, sum=10
Time=2510, a=15, b=11, cin=0, cout=1, sum=10
Time=2515, a=15, b=11, cin=1, cout=1, sum=11
Time=2520, a=15, b=12, cin=0, cout=1, sum=11
Time=2525, a=15, b=12, cin=1, cout=1, sum=12
Time=2530, a=15, b=13, cin=0, cout=1, sum=12
Time=2535, a=15, b=13, cin=1, cout=1, sum=13
Time=2540, a=15, b=14, cin=0, cout=1, sum=13
Time=2545, a=15, b=14, cin=1, cout=1, sum=14
Time=2550, a=15, b=15, cin=0, cout=1, sum=14
Time=2555, a=15, b=15, cin=1, cout=1, sum=15
ncsim: *W,RNQUIE: Simulation is complete.
ncsim> ^C
ncsim> exit
ncsim: Memory Usage - 20.7M program + 32.1M data = 52.8M total
ncsim: CPU Usage - 0.4s system + 3.6s user = 4.0s total (150.6s, 2.6% cpu)
